-43.9289457, -19.9179352
-43.9301473, -19.9185959
-43.9300346, -19.9188077
-43.9301312, -19.9186060
-43.9306462, -19.9177688
-43.9294177, -19.9170879
-43.9289457, -19.9179301
-43.9294070, -19.9170929
-43.9282966, -19.9164524
-43.9277977, -19.9172997
-43.9283019, -19.9164423
-43.9274061, -19.9159833
-43.9268750, -19.9168155
-43.9274222, -19.9159833
-43.9277011, -19.9155950
-43.9284950, -19.9142332
-43.9289671, -19.9145459
-43.9303672, -19.9141676
-43.9305925, -19.9148889
-43.9277118, -19.9156101
-43.9306086, -19.9149040
-43.9307803, -19.9155647
-43.9293104, -19.9158976
-43.9291763, -19.9152419
-43.9293265, -19.9158976
-43.9292783, -19.9164625
-43.9283127, -19.9164423
-43.9292836, -19.9164675
-43.9297664, -19.9165482
-43.9309841, -19.9172241
-43.9306408, -19.9177688
-43.9309841, -19.9172291
-43.9315206, -19.9163616
-43.9309734, -19.9160388
-43.9308232, -19.9155597
-43.9305925, -19.9149292
-43.9303511, -19.9141575
-43.9301473, -19.9133304
-43.9288598, -19.9136935
-43.9284897, -19.9142332
-43.9288652, -19.9136885
-43.9301366, -19.9133253
-43.9308178, -19.9131841
-43.9316761, -19.9136834
-43.9320570, -19.9155647
-43.9315099, -19.9163566
-43.9320517, -19.9155647
-43.9324003, -19.9166693
-43.9311665, -19.9169416
-43.9309788, -19.9172341
-43.9311612, -19.9169467
-43.9315152, -19.9163566
-43.9311719, -19.9169416
-43.9314723, -19.9182075
-43.9306569, -19.9177738
-43.9314669, -19.9181874
-43.9327276, -19.9179402
-43.9324164, -19.9166693
-43.9327168, -19.9179352
-43.9329368, -19.9190448
-43.9314991, -19.9182025
-43.9329422, -19.9190549
-43.9345676, -19.9199223
-43.9342779, -19.9188279
-43.9339453, -19.9176528
-43.9346266, -19.9174611
-43.9342028, -19.9159228
-43.9335805, -19.9160136
-43.9331460, -19.9145156
-43.9316815, -19.9136885
-43.9340043, -19.9149948
-43.9342135, -19.9159178
-43.9349216, -19.9157261
-43.9353830, -19.9173350
-43.9349270, -19.9157261
-43.9346910, -19.9147376
-43.9340097, -19.9149998
-43.9346963, -19.9147426
-43.9360052, -19.9144450
-43.9362252, -19.9153831
-43.9349216, -19.9157312
-43.9362466, -19.9153831
-43.9366490, -19.9169567
-43.9353776, -19.9173148
-43.9366704, -19.9169668
-43.9370084, -19.9182126
-43.9382797, -19.9178696
-43.9386284, -19.9190649
-43.9370137, -19.9182176
-43.9386284, -19.9190599
-43.9373463, -19.9194079
-43.9386177, -19.9190700
-43.9376736, -19.9206788
-43.9386123, -19.9190649
-43.9389449, -19.9203409
-43.9376575, -19.9206788
-43.9389610, -19.9203460
-43.9402431, -19.9199980
-43.9386284, -19.9190649
-43.9399534, -19.9187926
-43.9402485, -19.9200081
-43.9399481, -19.9187926
-43.9395511, -19.9176679
-43.9386070, -19.9190851
-43.9382905, -19.9178595
-43.9395511, -19.9176780
-43.9392400, -19.9163313
-43.9379472, -19.9166289
-43.9382905, -19.9178797
-43.9379472, -19.9166340
-43.9366651, -19.9169719
-43.9364451, -19.9161548
-43.9351630, -19.9165230
-43.9364612, -19.9161498
-43.9377272, -19.9159077
-43.9375395, -19.9150301
-43.9362520, -19.9153731
-43.9360106, -19.9144400
-43.9373088, -19.9140567
-43.9375448, -19.9150301
-43.9388108, -19.9147678
-43.9392453, -19.9163213
-43.9388108, -19.9147729
-43.9385587, -19.9139508
-43.9373195, -19.9140617
-43.9385748, -19.9139659
-43.9383709, -19.9131539
-43.9373249, -19.9140617
-43.9383817, -19.9131690
-43.9394063, -19.9121602
-43.9398998, -19.9135321
-43.9385694, -19.9139558
-43.9398998, -19.9135271
-43.9407367, -19.9134262
-43.9411819, -19.9126999
-43.9403611, -19.9122662
-43.9394170, -19.9121602
-43.9403772, -19.9122662
-43.9411712, -19.9127050
